count,diagnosis,group_name,subgroup_name,male_count,female_count,age_mean,age_range,age_minimum,age_maximum,age_median,id
15.0,teens with comorbid marijuana and alcohol use disorders (MAUD) and minimal other drug experience,patients,,,,,,,,,pmid_16002029
63.0,adolescents and adults,male and female,adolescents and adults,63.0,63.0,25.5,13 to 38,13.0,38.0,25.5,pmid_19580877
104.0,,healthy,,104.0,0.0,,,,,,pmid_22306803
8.0,bulimia nervosa,patients,women,0.0,8.0,,,,,,pmid_21799807
18.0,anorexia nervosa,patients,women,0.0,18.0,,,,,,pmid_21799807
24.0,,healthy,women,0.0,24.0,,,,,,pmid_21799807
45.0,MwoA,patients,,,,,,,,,pmid_33858323
40.0,,healthy,,,,,,,,,pmid_33858323
24.0,,healthy,adults,,,,,,,,pmid_23638070
34.0,migraine without aura,patients,interictal period,,,,,,,,pmid_35126799
10.0,migraine without aura,patients,acute attack,,,,,,,,pmid_35126799
32.0,,healthy,,,,,,,,,pmid_35126799
6.0,BPD,patients,female,0.0,6.0,,,,,,pmid_11522264
6.0,,healthy,female,0.0,6.0,,,,,,pmid_11522264
14.0,MCI,patients,,,,,,,,,pmid_21811568
14.0,healthy,controls,"age, gender-matched",,,,,,,,pmid_21811568
20.0,internet gaming disorder,patients,young adults,15.0,5.0,25.0,18-30,18.0,30.0,24.0,pmid_27092470
20.0,,healthy,young adults,10.0,10.0,23.0,20-28,20.0,28.0,22.0,pmid_27092470
29.0,,healthy,,,,,,,,,pmid_26435254
20.0,ALS,patients,,,,,,,,,pmid_23029031
20.0,,healthy,,,,,,,,,pmid_23029031
11.0,,healthy,,,,,,,,,pmid_19854279
24.0,MDD,patients,MDD patients,,,,,,,,pmid_23273724
29.0,,healthy,healthy control subjects,,,,,,,,pmid_23273724
18.0,recovered MDD,patients,recovered MDD subjects,,,,,,,,pmid_23273724
151.0,adolescents,participants,adolescents,,,,,,,,pmid_33773241
43.0,subjective cognitive decline (SCD),patients,,,,,,,,,pmid_31478145
52.0,amnestic mild cognitive impairment (aMCI),patients,,,,,,,,,pmid_31478145
44.0,Alzheimer's dementia (d-AD),patients,,,,,,,,,pmid_31478145
55.0,,healthy,,,,,,,,,pmid_31478145
13.0,,healthy,,13.0,0.0,25.0,,,,,pmid_24329012
29.0,,healthy,,16.0,13.0,,,,,,pmid_29066555
20.0,,healthy,,10.0,10.0,,,,,,pmid_24763910
63617.0,,healthy,,,,,,,,,pmid_27173762
30.0,schizophrenia,patients,,,,,,,,,pmid_20116072
26.0,,healthy,,,,,,,,,pmid_20116072
49.0,ADHD,patients,adolescence,,,,,,,,pmid_26307356
34.0,,healthy,,,,,,,,,pmid_26307356
20.0,ADHD,patients,adults,20.0,0.0,,,,,,pmid_30870798
20.0,healthy,controls,adults,20.0,0.0,,,,,,pmid_30870798
30.0,migraine patients,patients,migraineurs,,,,,,,,pmid_27055741
24.0,,healthy,HCs,,,,,,,,pmid_27055741
26.0,depressive episode,patients,ECT response,,,,,,,,pmid_24381234
16.0,,healthy,young adults,,,,,,,,pmid_11835603
5.0,ALS patients with dysphagia,patients,with dysphagia,,,,,,,,pmid_19922114
5.0,ALS patients without dysphagia,patients,without dysphagia,,,,,,,,pmid_19922114
10.0,,healthy,,,,,,,,,pmid_19922114
50.0,ASD,patients,autistic individuals,30.0,20.0,25.0,18-40,18.0,40.0,26.0,pmid_25653346
50.0,,healthy,typical individuals,25.0,25.0,28.0,20-45,20.0,45.0,29.0,pmid_25653346
19.0,MDD,patients,unmedicated,,,,,,,,pmid_19414707
24.0,,healthy,subjects,,,,,,,,pmid_19414707
20.0,IGD,patients,,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_29636704
20.0,,healthy,,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_29636704
13.0,healthy,patients,normal-weight adult women,0.0,13.0,,,,,,pmid_12948696
30.0,major depressive disorder,patients,unmedicated,,,,,,,,pmid_19411368
31.0,healthy,comparison subjects,,,,,,,,,pmid_19411368
26.0,gamers,patients,gamers,26.0,0.0,,,,,,pmid_32147952
26.0,,healthy,controls,26.0,0.0,,,,,,pmid_32147952
36.0,,healthy,,,,,,,,,pmid_27881393
26.0,IA,patients,adolescents,,,,,,,,pmid_28160660
43.0,,healthy,,,,,,,,,pmid_28160660
11.0,Korsakoff syndrome,patients,alcoholic patients with KS,,,,,,,,pmid_22496200
34.0,,healthy,alcoholic patients without KS,,,,,,,,pmid_22496200
25.0,,healthy,control subjects,,,,,,,,pmid_22496200
23.0,,healthy,,,,,,,,,pmid_17182226
150.0,adolescents,patients,,,,,,,,,pmid_30710868
16.0,Amyotrophic Lateral Sclerosis (ALS),patients,,,,,,,,,pmid_17765211
17.0,,healthy,,,,,,,,,pmid_17765211
22.0,experienced TCC practitioners,patients,TCC experts,,,,,,,,pmid_24860494
18.0,,healthy,,,,,,,,,pmid_24860494
23.0,Bipolar depression,patients,,,,,,,,,pmid_32469830
23.0,Unipolar depression,patients,,,,,,,,,pmid_32469830
23.0,,healthy,,,,,,,,,pmid_32469830
16.0,,healthy,adult,,,,,,,,pmid_20421978
30.0,ADHD,patients,adult,,,,,,,,pmid_31025560
35.0,healthy,controls,adult,,,,,,,,pmid_31025560
20.0,healthy,patients,group 1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_21376126
15.0,,healthy,group 2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,pmid_21376126
25.0,ADHD,patients,boys,25.0,0.0,,,,,,pmid_29569801
25.0,typically developing,boys,TD,25.0,0.0,,,,,,pmid_29569801
11.0,,healthy,,,,,,,,,pmid_19378277
22.0,PNE,patients,,,,,,,,,pmid_21998078
22.0,,healthy,,,,,,,,,pmid_21998078
28.0,,healthy,,,,,,,,,pmid_19557845
29.0,MSA,patients,,,,,,,,,pmid_28957750
17.0,IPD,patients,,,,,,,,,pmid_28957750
25.0,,healthy,controls,,,,,,,,pmid_28957750
21.0,MA,patients,interictal,,,,,,,,pmid_35982396
18.0,,healthy,,,,,,,,,pmid_35982396
12.0,MO,patients,interictal,,,,,,,,pmid_35982396
13.0,ADHD,patients,medication-nave,13.0,0.0,,,,,,pmid_19715709
13.0,,healthy,age-matched controls,13.0,0.0,,,,,,pmid_19715709
19.0,alcohol dependence,patients,,,,,,,,,pmid_24483366
140.0,,healthy,volunteers,,,,,,,,pmid_22131304
61.0,Internet addiction,patients,young male adults,61.0,0.0,,,,,,pmid_28786707
48.0,Obese T2DM patients and normoglycemic obese and lean individuals,patients,,,,,,,,,pmid_25071023
21.0,schizophrenia,patients,subgroup 1,12.0,9.0,35.0,25-45,25.0,45.0,30.0,pmid_28775696
13.0,,healthy,,7.0,6.0,28.0,20-35,20.0,35.0,25.0,pmid_28775696
14.0,,healthy,young,,,,,,,,pmid_17958479
13.0,problem-user,patients,,13.0,0.0,,,,,,pmid_24882366
13.0,,healthy,,13.0,0.0,,,,,,pmid_24882366
19.0,,healthy,,,,,,,,,pmid_24882366
39.0,,healthy,NGM,20.0,19.0,45.0,30-60,30.0,60.0,40.0,pmid_30573410
23.0,impaired glucose metabolism,patients,IGM,12.0,11.0,50.0,40-65,40.0,65.0,55.0,pmid_30573410
59.0,type 2 diabetes,patients,T2D <10 years,30.0,29.0,55.0,45-70,45.0,70.0,60.0,pmid_30573410
24.0,type 2 diabetes,patients,T2D 10 years,15.0,9.0,60.0,50-75,50.0,75.0,65.0,pmid_30573410
24.0,VS,patients,,,,,,,,,pmid_21441977
5.0,VS,patients,,,,,,,,,pmid_21441977
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_28609014
60.0,patients,patients,experimental,35.0,25.0,45.0,30-60,30.0,60.0,45.0,pmid_28609014
21.0,chronic migraine,patients,CM,,,,,,,,pmid_28028808
21.0,episodic migraine,patients,EM,,,,,,,,pmid_28028808
21.0,,healthy,,,,,,,,,pmid_28028808
18.0,,healthy,,,,,,,,,pmid_23840533
23.0,TRD,patients,,,,,,,,,pmid_22835912
22.0,TSD,patients,,,,,,,,,pmid_22835912
19.0,,healthy,subjects,,,,,,,,pmid_22835912
24.0,Parkinson's disease,patients,,,,,,,,,pmid_22783172
24.0,,healthy,,,,,,,,,pmid_22783172
24.0,MDD,patients,,,,,,,,,pmid_23800464
24.0,,healthy,,,,,,,,,pmid_23800464
27.0,EO-CD,patients,,,,,,,,,pmid_20603454
25.0,AO-CD,patients,,,,,,,,,pmid_20603454
23.0,,healthy,,,,,,,,,pmid_20603454
19.0,patients with episodes,patients,episode,,,,,,,,pmid_34350243
22.0,patients with interictal phase,patients,interictal,,,,,,,,pmid_34350243
22.0,,healthy,,,,,,,,,pmid_34350243
15.0,Internet gaming addiction (IGA),patients,IGA,,,,,,,,pmid_22026537
15.0,remission from IGA,patients,remission,,,,,,,,pmid_22026537
15.0,,healthy,,,,,,,,,pmid_22026537
7200.0,internet gaming disorder,patients,with depression,,,,,,,,pmid_28938229
51.0,Parkinson's disease,patients,,,,,,,,,pmid_28249785
50.0,healthy,controls,age- and sex-matched,,,,,,,,pmid_28249785
21.0,diabetic retinopathy,patients,,10.0,11.0,54.99,,,,,pmid_28041652
17.0,,healthy,,8.0,9.0,54.85,,,,,pmid_28041652
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_24062782
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_24062782
22.0,thin,patients,prone,,,,,,,,pmid_19636426
19.0,reduced-obese,patients,resistant,,,,,,,,pmid_19636426
10.0,drCCH,patients,,,,,,,,,pmid_21349186
28.0,PDOC,patients,,,,,,,,,pmid_36523434
31.0,type2 diabetic VH,patients,,16.0,15.0,,,,,,pmid_32705185
31.0,,healthy,,,,,,,,,pmid_32705185
1.0,male college students,participants,male,1.0,0.0,,,,,,pmid_24708897
17.0,,healthy,volunteers,,,,,,,,pmid_17728263
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_29109242
60.0,,healthy,Group B,30.0,30.0,45.0,30-60,30.0,60.0,40.0,pmid_29109242
15.0,healthy,patients,women,0.0,15.0,,,,,,pmid_25753781
1.0,null,null,null,1.0,0.0,30.0,null,30.0,30.0,30.0,pmid_21546858
1.0,physically non-communicative,patients,vegetative state or minimally conscious state,,,,,,,,pmid_24179769
30.0,treatment-resistant depression,patients,,,,,,,,,pmid_26878070
33.0,,healthy,,,,,,,,,pmid_26878070
18.0,dependent,patients,heavy cannabis users,,,,,,,,pmid_31204249
20.0,nondependent,patients,heavy cannabis users,,,,,,,,pmid_31204249
44.0,,healthy,nonusing reference group,,,,,,,,pmid_31204249
3.0,healthy,patients,10-12 year olds,10.0,12.0,11.5,10-12,10.0,12.0,11.0,pmid_21791248
3.0,healthy,patients,14-16 year olds,8.0,10.0,15.0,14-16,14.0,16.0,15.0,pmid_21791248
3.0,healthy,patients,19-21 year olds,6.0,8.0,20.0,19-21,19.0,21.0,20.0,pmid_21791248
21.0,at-risk children of parents with bipolar I disorder,patients,AR children,,,,,,,,pmid_18356766
24.0,,healthy,healthy controls,,,,,,,,pmid_18356766
10.0,normal,participants,normal,5.0,5.0,30.0,20-40,20.0,40.0,30.0,pmid_16197684
21.0,MDD,patients,medication-nave adolescents with MDD,,,,,,,,pmid_19175815
21.0,,healthy,adolescents,,,,,,,,pmid_19175815
31.0,DBDs,patients,,,,,,,,,pmid_28776147
27.0,,healthy,,,,,,,,,pmid_28776147
3.0,vegetative state,patients,VS,,,,,,,,pmid_18850346
4.0,minimally conscious state,patients,MCS,,,,,,,,pmid_18850346
19.0,,healthy,,,,,,,,,pmid_18850346
17.0,MDD,patients,first-episode drug-naive,,,,,,,,pmid_23555920
17.0,,healthy,,,,,,,,,pmid_23555920
20.0,IGD,patients,,,,,,,,,pmid_26656573
16.0,healthy,control,,,,,,,,,pmid_26656573
40.0,unknown,unknown,unknown,,,,unknown,,,,pmid_26500480
16.0,,healthy,,,,,,,,,pmid_20035018
18.0,patients,patients,,,,,,,,,pmid_29988531
44.0,patients,patients,drug-naive and first-episode,,,,,,,,pmid_31626393
42.0,,healthy,,,,,,,,,pmid_31626393
44.0,healthy,healthy controls,,,,,,,,,pmid_31626393
18.0,cocaine users,patients,cocaine users,10.0,8.0,35.0,25-45,25.0,45.0,35.0,pmid_26045346
18.0,pathological gamblers,patients,pathological gamblers,12.0,6.0,40.0,30-50,30.0,50.0,40.0,pmid_26045346
18.0,,healthy,controls,9.0,9.0,38.0,28-48,28.0,48.0,38.0,pmid_26045346
46.0,,healthy,,,,,,,,,pmid_22809025
542.0,,healthy,undergraduates,,,,,,,,pmid_30566491
446.0,,healthy,undergraduates,,,,,,,,pmid_30566491
20.0,IAD,patients,males,15.0,5.0,25.0,20-30,20.0,30.0,25.0,pmid_22892351
20.0,IAD,patients,females,5.0,15.0,27.0,22-35,22.0,35.0,27.0,pmid_22892351
20.0,,healthy,males,15.0,5.0,30.0,25-35,25.0,35.0,30.0,pmid_22892351
20.0,,healthy,females,5.0,15.0,28.0,23-32,23.0,32.0,28.0,pmid_22892351
15.0,,healthy,,,,,,,,,pmid_16854440
30.0,ADHD,patients,drug-nave,,,10.6,,,,,pmid_31240443
25.0,,healthy,,,,10.6,,,,,pmid_31240443
55.0,BD,patients,,,,,,,,,pmid_29466722
76.0,UD,patients,,,,,,,,,pmid_29466722
113.0,,healthy,controls,,,,,,,,pmid_29466722
686.0,,healthy,,,,,,,,,pmid_35901991
15.0,MDD,patients,,,,,,,,,pmid_21926423
15.0,,healthy,,,,,,,,,pmid_21926423
14.0,,healthy,listeners,,,,,,,,pmid_19702460
5.0,aphasic,patients,aphasic patients,,,,,,,,pmid_19702460
20.0,healthy,patients,group 1,10.0,10.0,35.0,20-50,20.0,50.0,30.0,pmid_19205678
15.0,,healthy,group 2,8.0,7.0,42.0,30-60,30.0,60.0,45.0,pmid_19205678
33650.0,college students,participants,college students,,,,,,,,pmid_32903205
1.0,,healthy,,1.0,0.0,,,,,,pmid_16914607
19.0,ADHD,patients,medication-naive ADHD boys,19.0,0.0,,,,,,pmid_23048018
29.0,,healthy,age-matched healthy boys,29.0,0.0,,,,,,pmid_23048018
11.0,,healthy,right-handed,,,,,,,,pmid_9055803
27.0,,healthy,right-handed,,,,,,,,pmid_18329904
20.0,,healthy,non-obese,10.0,10.0,27.0,19-35 years,19.0,35.0,27.0,pmid_19811532
16.0,cocaine-dependent,patients,,,,,,,,,pmid_24200209
21.0,,healthy,controls,,,,,,,,pmid_27506757
18.0,IGD,patients,IGD patients,,,,,,,,pmid_27506757
12.0,MWoA patients,patients,MWoA patients,,,,,,,,pmid_25847772
12.0,,healthy,healthy controls,,,,,,,,pmid_25847772
9.0,bipolar disorder,patients,depressed individuals with DSM-IV bipolar I disorder (BP-I),,,,,,,,pmid_19594508
17.0,healthy,control participants,"matched for age, gender, education, and IQ",,,,,,,,pmid_19594508
12.0,sciatica patients,patients,sciatica patients,,,,,,,,pmid_31922698
29.0,DS,patients,DS patients,29.0,0.0,,,,,,pmid_30612342
39.0,NDS,patients,NDS patients,39.0,0.0,,,,,,pmid_30612342
38.0,,healthy,HCs,38.0,0.0,,,,,,pmid_30612342
50.0,ALS,patients,Group A,30.0,20.0,55.0,40-70,40.0,70.0,55.0,pmid_19462523
40.0,FTLD,patients,Group B,20.0,20.0,60.0,50-70,50.0,70.0,60.0,pmid_19462523
30.0,,healthy,Group C,15.0,15.0,45.0,30-60,30.0,60.0,45.0,pmid_19462523
50.0,,healthy,children,25.0,25.0,10.0,5-15,5.0,15.0,10.0,pmid_11831564
30.0,patients,patients,adolescents,15.0,15.0,16.0,12-20,12.0,20.0,16.0,pmid_11831564
9.0,AS,patients,,9.0,0.0,,,,,,pmid_17400195
9.0,,healthy,,9.0,0.0,,,,,,pmid_17400195
17.0,,healthy,TD,,,,,,,,pmid_26195296
21.0,children with ADHD,patients,,,,,,,,,pmid_26195296
26.0,,healthy,,,,,,,,,pmid_12928061
40.0,,healthy,,,,,,,,,pmid_12928061
17.0,IGA,patients,adolescents,,,,,,,,pmid_24885073
17.0,healthy,controls,adolescents,,,,,,,,pmid_24885073
28.0,autism spectrum disorders (ASD),patients,adolescents,,,,,,,,pmid_20053346
27.0,,healthy,,,,,,,,,pmid_20053346
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_22079448
60.0,patients,patients,Group B,30.0,30.0,45.0,30-60,30.0,60.0,40.0,pmid_22079448
20.0,ADHD,patients,medicated,10.0,10.0,12.0,8-15,8.0,15.0,11.5,pmid_16445387
15.0,,healthy,non-medicated,8.0,7.0,11.0,9-14,9.0,14.0,11.0,pmid_16445387
62.0,alcohol-dependent patients,patients,,,,,,,,,pmid_32387173
74.0,,healthy,,,,,,,,,pmid_32387173
30.0,PDVH,patients,PDVH,15.0,15.0,65.0,50-80,50.0,80.0,68.0,pmid_25511330
30.0,PDnonVH,patients,PDnonVH,20.0,10.0,70.0,55-85,55.0,85.0,72.0,pmid_25511330
30.0,,healthy,,15.0,15.0,60.0,45-75,45.0,75.0,62.0,pmid_25511330
20.0,medication-naive pediatric MDD,patients,adolescents with MDD,,,,,,,,pmid_22015111
21.0,,healthy,adolescents,,,,,,,,pmid_22015111
50.0,healthy,patients,group 1,20.0,30.0,35.0,20-50,20.0,50.0,30.0,pmid_26087681
60.0,patients,patients,group 2,30.0,30.0,45.0,30-60,30.0,60.0,40.0,pmid_26087681
12.0,BD,patients,male,12.0,0.0,13.5,9-18,9.0,18.0,13.5,pmid_15289277
10.0,healthy,controls,male,10.0,0.0,13.5,9-18,9.0,18.0,13.5,pmid_15289277
9.0,normal,volunteers,normal,,,,,,,,pmid_9425182
8.0,males born very preterm,patients,,8.0,0.0,16.0,,,,,pmid_16542513
14.0,,healthy,,,,17.0,,,,,pmid_16542513
88.0,obsessive-compulsive disorder,patients,,,,,,,,,pmid_31249515
88.0,,healthy,,,,,,,,,pmid_31249515
12.0,healthy,patients,overweight/obese,7.0,5.0,,,,,,pmid_22155218
27.0,schizophrenia,patients,right-handed,,,,,,,,pmid_11156806
27.0,,healthy,comparison subjects,,,,,,,,pmid_11156806
14.0,MDD,patients,first-episode drug-naive,,,,,,,,pmid_23942213
14.0,,healthy,matched,,,,,,,,pmid_23942213
15.0,autism or autism-spectrum-disorder (ASD),patients,adolescent and young adult individuals with ASD,,,,,,,,pmid_18262208
30.0,,healthy,,,,,,,,,pmid_28821681
216.0,Internet addiction,college students,,132.0,84.0,,,,,,pmid_19486737
69.0,schizophrenia,patients,,,,,,,,,pmid_23483911
62.0,healthy,controls,,,,,,,,,pmid_23483911
32.0,schizophrenia,patients,"drug-naive, first-episode",,,,,,,,pmid_31522869
32.0,,healthy,,,,,,,,,pmid_31522869
37.0,chronic schizophrenia,patients,,,,,,,,,pmid_33735738
39.0,,healthy,,,,,,,,,pmid_33735738
25.0,,healthy,OR,,,,,,,,pmid_23313402
28.0,obesity-prone,patients,OP,,,,,,,,pmid_23313402
14.0,deficit schizophrenia,patients,DS,10.0,4.0,25.0,20-30,20.0,30.0,25.0,pmid_31059954
20.0,nondeficit schizophrenia,patients,NDS,12.0,8.0,28.0,25-35,25.0,35.0,28.0,pmid_31059954
32.0,,healthy,,,,,,,,,pmid_31059954
9.0,,healthy,normal-weight,,,,,,,,pmid_19996309
1.0,healthy,women,normal-weight,0.0,1.0,,,,,,pmid_29499312
18.0,major depressive disorder,patients,"first-episode, medication-nave MDD",,,,,,,,pmid_19541369
20.0,,healthy,control subjects,,,,,,,,pmid_19541369
14.0,,healthy,,,,,,,,,pmid_15511655
21.0,currently depressed,patients,women,,,,,,,,pmid_22737995
19.0,,healthy,women,,,,,,,,pmid_22737995
33.0,,healthy,,33.0,0.0,28.6,,,,,pmid_15700721
50.0,autism spectrum disorder,patients,children,30.0,20.0,8.0,4-12,4.0,12.0,7.0,pmid_22682727
50.0,,healthy,children,25.0,25.0,7.0,5-10,5.0,10.0,7.0,pmid_22682727
13.0,excessive online game playing,patients,adolescents,,,,,,,,pmid_26165305
10.0,,healthy,adolescents,,,,,,,,pmid_26165305
100.0,normal,volunteers,adults,50.0,50.0,35.0,20-50,20.0,50.0,30.0,pmid_17406250
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_16544328
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_16544328
22.0,,healthy,,,,,,,,,pmid_21077137
16.0,mild cognitive impairment (MCI),patients,,,,,,,,,pmid_21077137
16.0,Alzheimer's disease (AD),patients,,,,,,,,,pmid_21077137
18.0,,healthy,,,,,,,,,pmid_18485592
30.0,heroin dependents,patients,abstinent heroin dependents,,,,,,,,pmid_18485592
11.0,obese/overweight,patients,,,,,,,,,pmid_32098756
7.0,,healthy,,,,,,,,,pmid_32098756
56.0,non-specific low back pain,patients,REAL,,,,,,,,pmid_29343693
26.0,,healthy,,,,,,,,,pmid_26019333
16.0,social anxiety disorder,patients,,,,,,,,,pmid_25568592
8.0,migraineurs,patients,directly prior to a migraine,0.0,8.0,,,,,,pmid_29498776
11.0,migraineurs,patients,directly after a migraine,0.0,11.0,,,,,,pmid_29498776
26.0,migraineurs,patients,between migraine attacks,0.0,26.0,,,,,,pmid_29498776
78.0,,healthy,,,,,,,,,pmid_29498776
12.0,active anorexia nervosa,patients,active disease,,,,,,,,pmid_22498079
10.0,weight-restored anorexia nervosa,patients,weight-restored,,,,,,,,pmid_22498079
11.0,,healthy,,,,,,,,,pmid_22498079
181.0,schizophrenia,patients,antipsychotic-nave first-episode,,,,,,,,pmid_30121186
173.0,healthy,controls,matched,,,,,,,,pmid_30121186
19.0,autism,patients,autism,,,,,,,,pmid_17160459
19.0,,healthy,typical control,,,,,,,,pmid_17160459
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_23201363
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_23201363
20.0,borderline personality disorder,patients,,,,,,,,,pmid_20537612
23.0,healthy,control subjects,,,,,,,,,pmid_20537612
27.0,schizophrenia,patients,pairs of schizophrenia patients and their unaffected siblings,,,,,,,,pmid_26805410
27.0,,healthy,,,,,,,,,pmid_26805410
20.0,MCI,patients,MCI patients,10.0,10.0,65.0,60-70,60.0,70.0,65.0,pmid_26064166
20.0,,healthy,healthy controls,10.0,10.0,60.0,55-65,55.0,65.0,60.0,pmid_26064166
16.0,Major Depression,patients,,,,,,,,,pmid_22858266
50.0,,healthy,group 1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_22682905
60.0,patients,patients,group 2,30.0,30.0,45.0,35-55,35.0,55.0,45.0,pmid_22682905
14.0,cocaine addiction,patients,,,,,,,,,pmid_22178355
24.0,heroin addiction,patients,,,,,,,,,pmid_22178355
24.0,healthy,controls,,,,,,,,,pmid_22178355
12.0,,healthy,lean,6.0,6.0,30.0,20-40,20.0,40.0,30.0,pmid_23307469
12.0,overweight,patients,overweight,6.0,6.0,35.0,25-45,25.0,45.0,35.0,pmid_23307469
19.0,,healthy,,,,,,,,,pmid_16364549
150.0,,healthy,maltreated,,,,,,,,pmid_22696400
4.0,brain-injured,patients,morphologically complex words,2.0,2.0,35.0,25-45,25.0,45.0,35.0,pmid_15120536
4.0,brain-injured,patients,simple words,2.0,2.0,40.0,30-50,30.0,50.0,40.0,pmid_15120536
4.0,brain-injured,patients,verbs,2.0,2.0,45.0,35-55,35.0,55.0,45.0,pmid_15120536
4.0,brain-injured,patients,nouns/adjectives,2.0,2.0,50.0,40-60,40.0,60.0,50.0,pmid_15120536
40.0,OCD-AO,patients,,,,,,,,,pmid_31785320
42.0,OCD-RO,patients,,,,,,,,,pmid_31785320
70.0,,healthy,,,,,,,,,pmid_31785320
38.0,ASD,patients,LFA,,,,,,,,pmid_28042973
38.0,ASD,patients,HFA,,,,,,,,pmid_28042973
28.0,,healthy,,,,,,,,,pmid_28042973
14.0,psychopathic traits and oppositional defiant disorder or conduct disorder,patients,,,,,,,,,pmid_18458210
14.0,attention-deficit/hyperactivity disorder only,patients,,,,,,,,,pmid_18458210
14.0,,healthy,,,,,,,,,pmid_18458210
11.0,Postherpetic neuralgia,patients,,,,,,,,,pmid_17067740
16.0,,healthy,,,,,,,,,pmid_16407533
14.0,depression,patients,,,,,,,,,pmid_20021629
15.0,healthy,controls,matched,,,,,,,,pmid_20021629
22.0,,healthy,,,,,,,,,pmid_20426883
20.0,,healthy,,,,,,,,,pmid_22962061
33.0,DBD,patients,,,,,,,,,pmid_25533028
26.0,bulimia nervosa,patients,full/subthreshold,,,,,,,,pmid_21997421
15.0,somatoform disorder,patients,,,,,,,,,pmid_23966922
15.0,healthy,controls,age-matched,,,,,,,,pmid_23966922
1.0,,healthy,individuals,1.0,0.0,30.0,20-40,20.0,40.0,30.0,pmid_15382253
44.0,ADHD,patients,Combined subtype,,,,18-54 years,,,,pmid_27318593
44.0,healthy,controls,"matched for age, sex and IQ",,,,18-54 years,,,,pmid_27318593
10.0,generalized social phobia (GSP),patients,naive to psychotropic medications and without psychiatric comorbidity,5.0,5.0,,,,,,pmid_16256956
10.0,,healthy,"matched on age, gender, ethnicity, and education",5.0,5.0,,,,,,pmid_16256956
13.0,dyslexic,patients,dyslexic readers,,,,,,,,pmid_19863259
9.0,Developmental Coordination Disorder (DCD),patients,children,,,,,,,,pmid_18718456
10.0,,healthy,children,,,,,,,,pmid_18718456
16.0,bipolar disorder,patients,pediatric,,,,,,,,pmid_22581312
23.0,bipolar disorder,patients,adult,,,,,,,,pmid_22581312
21.0,,healthy,child,,,,,,,,pmid_22581312
29.0,,healthy,adult,,,,,,,,pmid_22581312
50.0,chronic pain,patients,Group A,20.0,30.0,45.0,30-60,30.0,60.0,40.0,pmid_26247858
40.0,,healthy,Group B,15.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_26247858
20.0,cLBP,patients,,,,,,,,,pmid_24280949
10.0,,healthy,,,,,,,,,pmid_24280949
